system:index,CUENCA,FID_CUENCA,HECTARES,SUBCUENCA,VERTIENTE,mean,month,precip_mm,year
250_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,799.2881543038359,11.0,799.2881543038359,2020.0
251_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,110.1134593123279,12.0,110.1134593123279,2020.0
251_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,60.27191161371512,12.0,60.27191161371512,2020.0
251_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,126.74159802516655,12.0,126.74159802516655,2020.0
252_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,137.21748800798517,1.0,137.21748800798517,2021.0
252_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,61.85437949680472,1.0,61.85437949680472,2021.0
252_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,128.79220369494905,1.0,128.79220369494905,2021.0
253_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,34.3861344525184,2.0,34.3861344525184,2021.0
253_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,20.62123343926778,2.0,20.62123343926778,2021.0
253_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,66.20775827262096,2.0,66.20775827262096,2021.0
254_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,44.030724661880434,3.0,44.030724661880434,2021.0
254_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,28.88327061643043,3.0,28.88327061643043,2021.0
254_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,71.07558040571388,3.0,71.07558040571388,2021.0
255_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,94.9726682830087,4.0,94.9726682830087,2021.0
255_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,68.06994959902357,4.0,68.06994959902357,2021.0
255_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,61.52468820236667,4.0,61.52468820236667,2021.0
256_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,173.5249039163326,5.0,173.5249039163326,2021.0
256_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,150.14018120584416,5.0,150.14018120584416,2021.0
256_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,197.56897399661557,5.0,197.56897399661557,2021.0
257_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,251.95678064033496,6.0,251.95678064033496,2021.0
257_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,257.4306813943649,6.0,257.4306813943649,2021.0
257_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,239.5653465737396,6.0,239.5653465737396,2021.0
258_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,297.06822004881,7.0,297.06822004881,2021.0
258_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,254.66813393682688,7.0,254.66813393682688,2021.0
258_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,411.018600019846,7.0,411.018600019846,2021.0
259_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,283.71870937987194,8.0,283.71870937987194,2021.0
259_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,309.9670034870124,8.0,309.9670034870124,2021.0
259_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,387.82319661859646,8.0,387.82319661859646,2021.0
260_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,219.56099194462493,9.0,219.56099194462493,2021.0
260_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,197.80200121446808,9.0,197.80200121446808,2021.0
260_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,234.0583183197466,9.0,234.0583183197466,2021.0
261_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,164.22743980949787,10.0,164.22743980949787,2021.0
261_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,151.22840312243787,10.0,151.22840312243787,2021.0
261_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,190.64973135468463,10.0,190.64973135468463,2021.0
262_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,74.56555405973829,11.0,74.56555405973829,2021.0
262_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,51.32211396935872,11.0,51.32211396935872,2021.0
262_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,136.772883061653,11.0,136.772883061653,2021.0
263_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,144.25191789935326,12.0,144.25191789935326,2021.0
263_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,73.53428447391563,12.0,73.53428447391563,2021.0
263_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,131.36201047807555,12.0,131.36201047807555,2021.0
264_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,195.1718338207654,1.0,195.1718338207654,2022.0
264_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,73.75318019004824,1.0,73.75318019004824,2022.0
264_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,207.35695766963104,1.0,207.35695766963104,2022.0
265_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,82.44494438621481,2.0,82.44494438621481,2022.0
265_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,50.85054499526501,2.0,50.85054499526501,2022.0
265_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,185.2558501630079,2.0,185.2558501630079,2022.0
266_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,45.19544652557833,3.0,45.19544652557833,2022.0
266_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,26.35316953750757,3.0,26.35316953750757,2022.0
266_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,49.38437932744216,3.0,49.38437932744216,2022.0
267_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,44.994984939170656,4.0,44.994984939170656,2022.0
267_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,38.669743283347984,4.0,38.669743283347984,2022.0
267_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,84.35764011680597,4.0,84.35764011680597,2022.0
268_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,206.62724479856016,5.0,206.62724479856016,2022.0
268_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,244.54561177730983,5.0,244.54561177730983,2022.0
268_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,156.00612005298908,5.0,156.00612005298908,2022.0
269_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,334.60375239792404,6.0,334.60375239792404,2022.0
269_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,380.4395203159478,6.0,380.4395203159478,2022.0
269_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,436.125693788208,6.0,436.125693788208,2022.0
270_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,364.6143132935084,7.0,364.6143132935084,2022.0
270_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,348.7204135166013,7.0,348.7204135166013,2022.0
270_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,365.97483041088753,7.0,365.97483041088753,2022.0
271_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,319.37743321333164,8.0,319.37743321333164,2022.0
271_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,323.96183990137035,8.0,323.96183990137035,2022.0
271_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,404.2633348812989,8.0,404.2633348812989,2022.0
272_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,384.8714420901513,9.0,384.8714420901513,2022.0
272_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,383.4046489178851,9.0,383.4046489178851,2022.0
272_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,440.8163894158703,9.0,440.8163894158703,2022.0
273_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,218.68295516199748,10.0,218.68295516199748,2022.0
273_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,190.90296437279704,10.0,190.90296437279704,2022.0
273_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,235.41567175715832,10.0,235.41567175715832,2022.0
274_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,161.20347472095787,11.0,161.20347472095787,2022.0
274_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,112.9255024051979,11.0,112.9255024051979,2022.0
274_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,146.75382390214546,11.0,146.75382390214546,2022.0
275_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,150.4336938933016,12.0,150.4336938933016,2022.0
275_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,76.34825456789295,12.0,76.34825456789295,2022.0
275_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,234.5872244502344,12.0,234.5872244502344,2022.0
276_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,112.62130776050608,1.0,112.62130776050608,2023.0
276_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,45.18362900611538,1.0,45.18362900611538,2023.0
276_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,78.52908615302114,1.0,78.52908615302114,2023.0
277_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,74.64031647338486,2.0,74.64031647338486,2023.0
277_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,32.07561394709097,2.0,32.07561394709097,2023.0
277_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,80.18445788056766,2.0,80.18445788056766,2023.0
278_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,92.49192689291152,3.0,92.49192689291152,2023.0
278_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,50.60922413160208,3.0,50.60922413160208,2023.0
278_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,85.25248780287578,3.0,85.25248780287578,2023.0
279_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,77.6775234498759,4.0,77.6775234498759,2023.0
279_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,54.54979621321229,4.0,54.54979621321229,2023.0
279_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,95.47681996253198,4.0,95.47681996253198,2023.0
280_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,102.8671671108266,5.0,102.8671671108266,2023.0
280_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,115.79052395873929,5.0,115.79052395873929,2023.0
280_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,45.63818270313588,5.0,45.63818270313588,2023.0
281_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,131.18691584983287,6.0,131.18691584983287,2023.0
281_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,138.2589645428393,6.0,138.2589645428393,2023.0
281_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,151.49754309003805,6.0,151.49754309003805,2023.0
282_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,432.048107185006,7.0,432.048107185006,2023.0
282_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,422.9166128099782,7.0,422.9166128099782,2023.0
282_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,519.1669193079322,7.0,519.1669193079322,2023.0
283_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,344.48845805899475,8.0,344.48845805899475,2023.0
283_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,279.9216825891123,8.0,279.9216825891123,2023.0
283_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,287.6504629027977,8.0,287.6504629027977,2023.0
284_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,223.7967175578585,9.0,223.7967175578585,2023.0
284_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,200.36175099093077,9.0,200.36175099093077,2023.0
284_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,199.9924754473876,9.0,199.9924754473876,2023.0
285_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,229.10590626302445,10.0,229.10590626302445,2023.0
285_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,197.3826390308785,10.0,197.3826390308785,2023.0
285_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,204.68833460496944,10.0,204.68833460496944,2023.0
286_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,178.4276775694326,11.0,178.4276775694326,2023.0
286_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,138.65674083316762,11.0,138.65674083316762,2023.0
286_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,378.4206456539162,11.0,378.4206456539162,2023.0
287_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,96.20624686785304,12.0,96.20624686785304,2023.0
287_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,54.82964356431097,12.0,54.82964356431097,2023.0
287_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,135.901875696884,12.0,135.901875696884,2023.0
288_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,97.9357641648357,1.0,97.9357641648357,2024.0
288_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,40.72909429111008,1.0,40.72909429111008,2024.0
288_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,82.36927117258277,1.0,82.36927117258277,2024.0
289_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,22.607413524493904,2.0,22.607413524493904,2024.0
289_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,13.059308767830537,2.0,13.059308767830537,2024.0
289_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,26.838555815388784,2.0,26.838555815388784,2024.0
290_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,12.96221671604264,3.0,12.96221671604264,2024.0
290_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,8.926508748552667,3.0,8.926508748552667,2024.0
290_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,13.590161156951748,3.0,13.590161156951748,2024.0
291_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,67.737835785849,4.0,67.737835785849,2024.0
291_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,65.21660588851478,4.0,65.21660588851478,2024.0
291_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,41.15459885416187,4.0,41.15459885416187,2024.0
292_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,32.8671963290253,5.0,32.8671963290253,2024.0
292_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,23.464737294786698,5.0,23.464737294786698,2024.0
292_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,15.108917146602156,5.0,15.108917146602156,2024.0
293_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,423.6409332394939,6.0,423.6409332394939,2024.0
293_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,368.20703657207287,6.0,368.20703657207287,2024.0
293_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,234.4755763246461,6.0,234.4755763246461,2024.0
294_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,369.6121682462109,7.0,369.6121682462109,2024.0
294_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,313.5915716707458,7.0,313.5915716707458,2024.0
294_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,477.5855918196479,7.0,477.5855918196479,2024.0
295_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,190.0074545745976,8.0,190.0074545745976,2024.0
295_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,152.39724514743332,8.0,152.39724514743332,2024.0
295_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,298.1357904144986,8.0,298.1357904144986,2024.0
296_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,236.31539263186468,9.0,236.31539263186468,2024.0
296_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,248.418389525878,9.0,248.418389525878,2024.0
296_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,218.6715657537425,9.0,218.6715657537425,2024.0
297_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,202.77722977286197,10.0,202.77722977286197,2024.0
297_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,185.9668845681328,10.0,185.9668845681328,2024.0
297_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,218.23855628089703,10.0,218.23855628089703,2024.0
298_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,206.4411804902494,11.0,206.4411804902494,2024.0
298_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,129.67568886865803,11.0,129.67568886865803,2024.0
298_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,181.1788357746988,11.0,181.1788357746988,2024.0
299_00000000000000000000,Cahabón-Polochic-Lago Izabal,0,241873.689,Cahabón,Caribe,169.81923221800318,12.0,169.81923221800318,2024.0
299_00000000000000000001,Cahabón-Polochic-Lago Izabal,1,315933.541,Polochic,Caribe,73.56227080035791,12.0,73.56227080035791,2024.0
299_00000000000000000002,Cahabón-Polochic-Lago Izabal,14,241661.117,Izabal-Río Dulce,Caribe,238.6857186566242,12.0,238.6857186566242,2024.0
